Time (sec),Time (days),Injected oil volume (m3),Injected water volume (m3),Water PV injected,Produced oil volume (m3),Produced water volume (m3),WCT,OIP (m3),WIP (m3),Total fluid volume conservation error (m3),Total fluid volume conservation error (%%),Recovery factor
509469,5.89663,6.98537e-98,0.101986,0.338876,0.0786827,0.0233036,0.511659,0.191153,0.109801,4.63518e-15,1.54016e-12,0.291595
509477,5.89673,6.98549e-98,0.101988,0.338882,0.0786836,0.0233045,0.511665,0.191152,0.109802,2.75127e-15,9.14182e-13,0.291598
509490,5.89688,6.98567e-98,0.101991,0.338891,0.0786849,0.0233059,0.511674,0.191151,0.109804,5.48173e-15,1.82145e-12,0.291603
509499,5.89698,6.98579e-98,0.101992,0.338897,0.0786857,0.0233068,0.511681,0.19115,0.109804,2.87617e-15,9.55683e-13,0.291606
509511,5.89712,6.98595e-98,0.101995,0.338904,0.0786868,0.023308,0.511689,0.191149,0.109806,3.11209e-15,1.03407e-12,0.29161
509525,5.89728,6.98615e-98,0.101998,0.338914,0.0786883,0.0233095,0.511699,0.191148,0.109807,5.27356e-15,1.75228e-12,0.291615
509544,5.89749,6.98639e-98,0.102001,0.338926,0.07869,0.0233113,0.511711,0.191146,0.109809,4.22579e-15,1.40413e-12,0.291622
509565,5.89774,6.98669e-98,0.102006,0.33894,0.0786921,0.0233135,0.511726,0.191144,0.109811,3.55271e-15,1.18048e-12,0.29163
509577,5.89788,6.98685e-98,0.102008,0.338948,0.0786933,0.0233148,0.511735,0.191143,0.109812,4.17374e-15,1.38684e-12,0.291634
509594,5.89807,6.98708e-98,0.102011,0.338959,0.0786949,0.0233164,0.511746,0.191141,0.109814,4.55885e-15,1.5148e-12,0.29164
509614,5.89831,6.98736e-98,0.102016,0.338973,0.078697,0.0233186,0.511761,0.191139,0.109816,3.94823e-15,1.3119e-12,0.291648
509627,5.89846,6.98754e-98,0.102018,0.338982,0.0786982,0.0233199,0.51177,0.191138,0.109817,3.89619e-15,1.29461e-12,0.291652
509636,5.89857,6.98767e-98,0.10202,0.338988,0.0786991,0.0233208,0.511777,0.191137,0.109818,4.89192e-15,1.62547e-12,0.291656
509650,5.89873,6.98785e-98,0.102023,0.338997,0.0787004,0.0233222,0.511786,0.191135,0.109819,2.89352e-15,9.61447e-13,0.29166
509666,5.89891,6.98807e-98,0.102026,0.339008,0.078702,0.0233239,0.511797,0.191134,0.109821,4.11129e-15,1.36608e-12,0.291666
509687,5.89916,6.98837e-98,0.10203,0.339022,0.0787041,0.023326,0.511812,0.191132,0.109823,2.73392e-15,9.08418e-13,0.291674
509701,5.89932,6.98856e-98,0.102033,0.339031,0.0787055,0.0233275,0.511822,0.19113,0.109824,4.45477e-15,1.48021e-12,0.291679
509711,5.89943,6.98869e-98,0.102035,0.339037,0.0787064,0.0233285,0.511829,0.191129,0.109825,3.46251e-15,1.15051e-12,0.291683
509724,5.89959,6.98887e-98,0.102038,0.339046,0.0787077,0.0233298,0.511839,0.191128,0.109826,3.57006e-15,1.18625e-12,0.291687
509734,5.8997,6.989e-98,0.102039,0.339053,0.0787086,0.0233308,0.511845,0.191127,0.109827,5.1105e-15,1.6981e-12,0.291691
509747,5.89985,6.98919e-98,0.102042,0.339062,0.07871,0.0233322,0.511855,0.191126,0.109829,3.66374e-15,1.21737e-12,0.291696
509764,5.90005,6.98942e-98,0.102046,0.339073,0.0787116,0.0233339,0.511867,0.191124,0.10983,4.4964e-15,1.49405e-12,0.291702
509788,5.90032,6.98975e-98,0.10205,0.339089,0.0787139,0.0233364,0.511883,0.191122,0.109833,4.826e-15,1.60356e-12,0.29171
509816,5.90065,6.99013e-98,0.102056,0.339107,0.0787167,0.0233392,0.511903,0.191119,0.109835,4.82947e-15,1.60472e-12,0.291721
509846,5.90099,6.99054e-98,0.102062,0.339127,0.0787196,0.0233423,0.511924,0.191116,0.109838,4.10783e-15,1.36493e-12,0.291731
509865,5.90121,6.9908e-98,0.102066,0.33914,0.0787214,0.0233442,0.511938,0.191114,0.10984,2.33147e-15,7.74691e-13,0.291738
509878,5.90137,6.99098e-98,0.102068,0.339149,0.0787227,0.0233456,0.511947,0.191113,0.109841,4.55538e-15,1.51365e-12,0.291743
509888,5.90148,6.99112e-98,0.10207,0.339155,0.0787237,0.0233466,0.511954,0.191112,0.109842,1.05471e-15,3.50456e-13,0.291747
509903,5.90166,6.99132e-98,0.102073,0.339165,0.0787252,0.0233482,0.511965,0.191111,0.109844,5.4956e-15,1.82606e-12,0.291752
509913,5.90177,6.99146e-98,0.102075,0.339172,0.0787262,0.0233492,0.511972,0.19111,0.109845,2.6576e-15,8.83056e-13,0.291756
509927,5.90194,6.99166e-98,0.102078,0.339181,0.0787275,0.0233506,0.511982,0.191108,0.109846,2.94556e-15,9.78739e-13,0.291761
509943,5.90211,6.99187e-98,0.102081,0.339192,0.078729,0.0233522,0.511993,0.191107,0.109848,5.00294e-15,1.66236e-12,0.291766
509962,5.90234,6.99213e-98,0.102085,0.339204,0.0787309,0.0233542,0.512006,0.191105,0.10985,4.21885e-15,1.40182e-12,0.291773
509986,5.90261,6.99246e-98,0.10209,0.33922,0.0787333,0.0233566,0.512023,0.191103,0.109852,3.38965e-15,1.1263e-12,0.291782
510020,5.90301,6.99292e-98,0.102097,0.339243,0.0787366,0.0233601,0.512047,0.191099,0.109855,4.50334e-15,1.49635e-12,0.291794
510042,5.90327,6.99324e-98,0.102101,0.339258,0.0787388,0.0233624,0.512063,0.191097,0.109857,3.67414e-15,1.22083e-12,0.291803
510057,5.90343,6.99343e-98,0.102104,0.339267,0.0787402,0.0233639,0.512073,0.191096,0.109859,5.29091e-15,1.75804e-12,0.291808
510078,5.90368,6.99372e-98,0.102108,0.339282,0.0787423,0.0233661,0.512088,0.191094,0.109861,4.34375e-15,1.44332e-12,0.291815
510101,5.90395,6.99404e-98,0.102113,0.339297,0.0787445,0.0233684,0.512103,0.191091,0.109863,3.24046e-15,1.07673e-12,0.291824
510117,5.90413,6.99426e-98,0.102116,0.339308,0.0787461,0.0233701,0.512115,0.19109,0.109865,5.46438e-15,1.81568e-12,0.29183
510129,5.90427,6.99442e-98,0.102119,0.339315,0.0787472,0.0233713,0.512123,0.191089,0.109866,4.85376e-15,1.61279e-12,0.291834
510146,5.90447,6.99466e-98,0.102122,0.339327,0.0787489,0.0233731,0.512135,0.191087,0.109868,3.90313e-15,1.29692e-12,0.29184
510168,5.90472,6.99495e-98,0.102126,0.339341,0.078751,0.0233753,0.51215,0.191085,0.10987,5.95704e-15,1.97938e-12,0.291848
510182,5.90489,6.99515e-98,0.102129,0.339351,0.0787524,0.0233768,0.51216,0.191083,0.109871,3.577e-15,1.18855e-12,0.291853
510203,5.90512,6.99543e-98,0.102133,0.339364,0.0787544,0.0233789,0.512175,0.191081,0.109873,4.29518e-15,1.42718e-12,0.291861
510232,5.90546,6.99583e-98,0.102139,0.339384,0.0787573,0.0233818,0.512195,0.191079,0.109876,3.79904e-15,1.26233e-12,0.291871
510239,5.90555,6.99594e-98,0.102141,0.339389,0.078758,0.0233826,0.5122,0.191078,0.109877,5.02029e-15,1.66812e-12,0.291874
510251,5.90568,6.99609e-98,0.102143,0.339396,0.0787591,0.0233838,0.512208,0.191077,0.109878,5.57887e-15,1.85373e-12,0.291878
510264,5.90584,6.99628e-98,0.102146,0.339406,0.0787605,0.0233852,0.512218,0.191075,0.109879,3.09128e-15,1.02716e-12,0.291883
510283,5.90605,6.99653e-98,0.102149,0.339418,0.0787623,0.0233871,0.512231,0.191074,0.109881,4.59355e-15,1.52633e-12,0.29189
510306,5.90632,6.99685e-98,0.102154,0.339433,0.0787645,0.0233895,0.512247,0.191071,0.109883,3.16067e-15,1.05021e-12,0.291898
510322,5.9065,6.99706e-98,0.102157,0.339444,0.078766,0.023391,0.512258,0.19107,0.109885,5.27009e-15,1.75112e-12,0.291904
510332,5.90663,6.99721e-98,0.102159,0.339451,0.0787671,0.0233922,0.512265,0.191069,0.109886,4.60049e-15,1.52863e-12,0.291908
510348,5.9068,6.99742e-98,0.102162,0.339461,0.0787686,0.0233938,0.512276,0.191067,0.109887,5.48173e-15,1.82145e-12,0.291913
510365,5.907,6.99765e-98,0.102166,0.339472,0.0787703,0.0233955,0.512288,0.191066,0.109889,4.09742e-15,1.36147e-12,0.291919
510387,5.90726,6.99796e-98,0.10217,0.339487,0.0787724,0.0233978,0.512304,0.191063,0.109891,2.60209e-15,8.64611e-13,0.291927
510419,5.90762,6.99839e-98,0.102177,0.339508,0.0787755,0.023401,0.512326,0.19106,0.109894,3.09822e-15,1.02946e-12,0.291939
510443,5.9079,6.99872e-98,0.102181,0.339524,0.0787779,0.0234035,0.512343,0.191058,0.109897,2.82066e-15,9.37238e-13,0.291947
510460,5.90811,6.99896e-98,0.102185,0.339536,0.0787796,0.0234053,0.512355,0.191056,0.109898,4.19803e-15,1.39491e-12,0.291954
510474,5.90826,6.99915e-98,0.102188,0.339545,0.0787809,0.0234067,0.512364,0.191055,0.1099,3.70884e-15,1.23236e-12,0.291959
510494,5.90849,6.99942e-98,0.102192,0.339558,0.0787829,0.0234087,0.512379,0.191053,0.109902,4.59008e-15,1.52517e-12,0.291966
510508,5.90866,6.99962e-98,0.102194,0.339568,0.0787842,0.0234102,0.512389,0.191052,0.109903,1.60288e-15,5.326e-13,0.291971
510528,5.90889,6.99989e-98,0.102198,0.339581,0.0787862,0.0234122,0.512403,0.19105,0.109905,5.71071e-15,1.89753e-12,0.291978
510539,5.90901,7.00004e-98,0.102201,0.339588,0.0787872,0.0234133,0.51241,0.191049,0.109906,2.55004e-15,8.47318e-13,0.291982
510553,5.90918,7.00023e-98,0.102203,0.339597,0.0787886,0.0234148,0.512421,0.191047,0.109907,3.38271e-15,1.12399e-12,0.291987
510571,5.90938,7.00047e-98,0.102207,0.339609,0.0787903,0.0234166,0.512433,0.191045,0.109909,3.26822e-15,1.08595e-12,0.291994
510593,5.90964,7.00078e-98,0.102211,0.339624,0.0787925,0.0234188,0.512448,0.191043,0.109911,2.6576e-15,8.83056e-13,0.292002
510607,5.90981,7.00098e-98,0.102214,0.339634,0.0787939,0.0234204,0.512458,0.191042,0.109913,3.87884e-15,1.28885e-12,0.292007
510628,5.91005,7.00126e-98,0.102218,0.339648,0.078796,0.0234225,0.512473,0.19104,0.109915,4.55191e-15,1.51249e-12,0.292014
510643,5.91022,7.00147e-98,0.102221,0.339657,0.0787974,0.023424,0.512483,0.191038,0.109916,5.8252e-15,1.93558e-12,0.29202
510653,5.91034,7.00161e-98,0.102224,0.339664,0.0787984,0.0234251,0.512491,0.191037,0.109917,1.94289e-15,6.45576e-13,0.292024
510668,5.91051,7.00181e-98,0.102226,0.339674,0.0787999,0.0234266,0.512501,0.191036,0.109919,3.16414e-15,1.05137e-12,0.292029
510684,5.9107,7.00203e-98,0.10223,0.339685,0.0788014,0.0234282,0.512512,0.191034,0.10992,4.16681e-15,1.38453e-12,0.292035
510695,5.91082,7.00218e-98,0.102232,0.339692,0.0788025,0.0234293,0.51252,0.191033,0.109921,4.996e-15,1.66005e-12,0.292039
510709,5.91099,7.00238e-98,0.102235,0.339701,0.0788039,0.0234308,0.51253,0.191032,0.109923,2.38351e-15,7.91983e-13,0.292044
510719,5.9111,7.00251e-98,0.102237,0.339708,0.0788048,0.0234318,0.512536,0.191031,0.109924,3.87884e-15,1.28885e-12,0.292047
510732,5.91125,7.00269e-98,0.102239,0.339717,0.0788061,0.0234332,0.512546,0.19103,0.109925,4.82253e-15,1.60241e-12,0.292052
510749,5.91145,7.00292e-98,0.102243,0.339728,0.0788078,0.0234349,0.512558,0.191028,0.109926,3.32026e-15,1.10324e-12,0.292058
510769,5.91167,7.00319e-98,0.102247,0.339741,0.0788097,0.0234369,0.512571,0.191026,0.109928,4.47559e-15,1.48713e-12,0.292065
510788,5.9119,7.00346e-98,0.102251,0.339754,0.0788116,0.0234389,0.512585,0.191024,0.10993,4.7462e-15,1.57705e-12,0.292072
510801,5.91205,7.00364e-98,0.102253,0.339763,0.0788129,0.0234403,0.512594,0.191023,0.109932,5.0307e-15,1.67158e-12,0.292077
510820,5.91227,7.00389e-98,0.102257,0.339775,0.0788147,0.0234422,0.512607,0.191021,0.109933,3.08781e-15,1.026e-12,0.292084
510842,5.91252,7.00419e-98,0.102261,0.33979,0.0788168,0.0234444,0.512622,0.191019,0.109936,3.30291e-15,1.09748e-12,0.292092
510861,5.91275,7.00446e-98,0.102265,0.339803,0.0788187,0.0234464,0.512636,0.191017,0.109937,4.48253e-15,1.48944e-12,0.292099
510871,5.91286,7.0046e-98,0.102267,0.339809,0.0788197,0.0234474,0.512643,0.191016,0.109938,4.87804e-15,1.62086e-12,0.292102
510885,5.91302,7.00479e-98,0.10227,0.339818,0.078821,0.0234489,0.512653,0.191015,0.10994,3.82333e-15,1.2704e-12,0.292107
510905,5.91325,7.00506e-98,0.102274,0.339832,0.078823,0.0234509,0.512667,0.191013,0.109942,3.66374e-15,1.21737e-12,0.292115
510925,5.91348,7.00533e-98,0.102278,0.339845,0.0788249,0.0234529,0.512681,0.191011,0.109944,4.3264e-15,1.43756e-12,0.292122
510948,5.91375,7.00565e-98,0.102282,0.33986,0.0788271,0.0234553,0.512697,0.191009,0.109946,2.37657e-15,7.89678e-13,0.29213
510963,5.91392,7.00586e-98,0.102285,0.33987,0.0788286,0.0234569,0.512707,0.191007,0.109947,3.99333e-15,1.32689e-12,0.292136
510985,5.91418,7.00615e-98,0.10229,0.339885,0.0788308,0.0234591,0.512722,0.191005,0.109949,4.21191e-15,1.39952e-12,0.292143
511000,5.91435,7.00637e-98,0.102293,0.339895,0.0788323,0.0234607,0.512733,0.191004,0.109951,5.26315e-15,1.74882e-12,0.292149
511021,5.91459,7.00665e-98,0.102297,0.339909,0.0788343,0.0234628,0.512748,0.191002,0.109953,2.98025e-15,9.90267e-13,0.292157
511049,5.91491,7.00703e-98,0.102303,0.339927,0.078837,0.0234656,0.512767,0.190999,0.109956,6.41154e-15,2.1304e-12,0.292167
511068,5.91514,7.0073e-98,0.102307,0.33994,0.0788389,0.0234677,0.51278,0.190997,0.109958,5.58234e-15,1.85488e-12,0.292174
511083,5.91531,7.0075e-98,0.102309,0.33995,0.0788403,0.0234692,0.512791,0.190996,0.109959,2.69923e-15,8.9689e-13,0.292179
511094,5.91544,7.00765e-98,0.102312,0.339957,0.0788414,0.0234703,0.512798,0.190994,0.10996,5.58234e-15,1.85488e-12,0.292183
511110,5.91563,7.00788e-98,0.102315,0.339968,0.078843,0.023472,0.51281,0.190993,0.109962,4.81559e-15,1.60011e-12,0.292189
511121,5.91576,7.00803e-98,0.102317,0.339976,0.0788441,0.0234731,0.512818,0.190992,0.109963,2.25861e-15,7.50482e-13,0.292193
511136,5.91593,7.00823e-98,0.10232,0.339985,0.0788455,0.0234746,0.512828,0.19099,0.109964,5.53724e-15,1.83989e-12,0.292198
511156,5.91615,7.0085e-98,0.102324,0.339998,0.0788474,0.0234766,0.512841,0.190988,0.109966,5.53377e-15,1.83874e-12,0.292205
511179,5.91642,7.00881e-98,0.102329,0.340014,0.0788497,0.023479,0.512857,0.190986,0.109968,4.03844e-15,1.34188e-12,0.292213
511194,5.91659,7.00902e-98,0.102332,0.340024,0.0788511,0.0234805,0.512868,0.190985,0.10997,4.15293e-15,1.37992e-12,0.292219
511214,5.91683,7.0093e-98,0.102336,0.340037,0.0788531,0.0234826,0.512882,0.190983,0.109972,3.8719e-15,1.28654e-12,0.292226
511228,5.91699,7.00948e-98,0.102338,0.340046,0.0788544,0.023484,0.512891,0.190981,0.109973,4.87457e-15,1.6197e-12,0.292231
511247,5.91721,7.00975e-98,0.102342,0.340059,0.0788563,0.023486,0.512905,0.19098,0.109975,2.98719e-15,9.92573e-13,0.292238
511272,5.9175,7.0101e-98,0.102347,0.340076,0.0788588,0.0234886,0.512923,0.190977,0.109978,3.49026e-15,1.15973e-12,0.292247
511290,5.91771,7.01035e-98,0.102351,0.340088,0.0788606,0.0234905,0.512935,0.190975,0.109979,5.93969e-15,1.97362e-12,0.292254
511316,5.91801,7.0107e-98,0.102356,0.340105,0.0788631,0.0234931,0.512953,0.190973,0.109982,3.60822e-15,1.19893e-12,0.292263
511334,5.91822,7.01095e-98,0.10236,0.340117,0.0788649,0.023495,0.512966,0.190971,0.109984,3.3272e-15,1.10555e-12,0.29227
511359,5.9185,7.01128e-98,0.102365,0.340134,0.0788672,0.0234975,0.512983,0.190969,0.109986,3.71231e-15,1.23351e-12,0.292279
511376,5.9187,7.01152e-98,0.102368,0.340145,0.0788689,0.0234993,0.512995,0.190967,0.109988,3.37924e-15,1.12284e-12,0.292285
511388,5.91885,7.01169e-98,0.102371,0.340153,0.0788701,0.0235005,0.513004,0.190966,0.109989,2.49453e-15,8.28873e-13,0.292289
511407,5.91906,7.01194e-98,0.102374,0.340165,0.0788719,0.0235024,0.513016,0.190964,0.109991,4.1564e-15,1.38107e-12,0.292296
511416,5.91917,7.01207e-98,0.102376,0.340172,0.0788729,0.0235034,0.513023,0.190963,0.109992,4.10783e-15,1.36493e-12,0.292299
511430,5.91933,7.01226e-98,0.102379,0.340181,0.0788742,0.0235048,0.513033,0.190962,0.109993,5.93275e-15,1.97131e-12,0.292304
511440,5.91944,7.01239e-98,0.102381,0.340187,0.0788751,0.0235058,0.513039,0.190961,0.109994,4.09742e-15,1.36147e-12,0.292308
511454,5.9196,7.01258e-98,0.102384,0.340197,0.0788765,0.0235072,0.513049,0.190959,0.109995,5.08621e-15,1.69003e-12,0.292313
511473,5.91983,7.01285e-98,0.102388,0.34021,0.0788784,0.0235092,0.513063,0.190957,0.109997,3.96905e-15,1.31882e-12,0.29232
511494,5.92007,7.01314e-98,0.102392,0.340224,0.0788804,0.0235114,0.513077,0.190955,0.109999,4.13211e-15,1.373e-12,0.292328
511521,5.92038,7.0135e-98,0.102397,0.340241,0.078883,0.0235141,0.513096,0.190953,0.110002,3.29251e-15,1.09402e-12,0.292337
511549,5.92071,7.01389e-98,0.102403,0.34026,0.0788858,0.023517,0.513115,0.19095,0.110004,2.7929e-15,9.28015e-13,0.292347
511587,5.92115,7.01442e-98,0.10241,0.340286,0.0788895,0.023521,0.513142,0.190946,0.110008,4.84335e-15,1.60933e-12,0.292361
511614,5.92146,7.01479e-98,0.102416,0.340303,0.0788921,0.0235237,0.513161,0.190944,0.110011,4.95784e-15,1.64737e-12,0.292371
511632,5.92167,7.01503e-98,0.102419,0.340315,0.0788939,0.0235256,0.513173,0.190942,0.110013,3.95517e-15,1.31421e-12,0.292377
511645,5.92182,7.01521e-98,0.102422,0.340324,0.0788951,0.0235269,0.513182,0.190941,0.110014,3.85456e-15,1.28078e-12,0.292382
511663,5.92203,7.01546e-98,0.102426,0.340336,0.0788969,0.0235287,0.513195,0.190939,0.110016,3.41394e-15,1.13437e-12,0.292389
511673,5.92214,7.01559e-98,0.102428,0.340342,0.0788978,0.0235297,0.513202,0.190938,0.110017,5.79051e-15,1.92405e-12,0.292392
511685,5.92228,7.01576e-98,0.10243,0.340351,0.0788991,0.023531,0.51321,0.190937,0.110018,3.9066e-15,1.29807e-12,0.292397
511703,5.92249,7.01601e-98,0.102434,0.340363,0.0789008,0.0235329,0.513223,0.190935,0.11002,4.46171e-15,1.48252e-12,0.292403
511724,5.92273,7.01629e-98,0.102438,0.340377,0.0789029,0.023535,0.513237,0.190933,0.110022,5.12784e-15,1.70386e-12,0.292411
511752,5.92306,7.01668e-98,0.102443,0.340395,0.0789056,0.0235379,0.513257,0.19093,0.110024,4.57273e-15,1.51941e-12,0.292421
511792,5.92351,7.01722e-98,0.102451,0.340421,0.0789094,0.023542,0.513285,0.190926,0.110028,4.5762e-15,1.52056e-12,0.292435
511804,5.92366,7.01739e-98,0.102454,0.34043,0.0789106,0.0235432,0.513293,0.190925,0.110029,4.56926e-15,1.51826e-12,0.292439
511822,5.92386,7.01763e-98,0.102457,0.340441,0.0789123,0.023545,0.513305,0.190924,0.110031,2.24126e-15,7.44718e-13,0.292446
511832,5.92398,7.01777e-98,0.102459,0.340448,0.0789133,0.0235461,0.513312,0.190923,0.110032,3.91354e-15,1.30037e-12,0.292449
511846,5.92415,7.01797e-98,0.102462,0.340458,0.0789147,0.0235476,0.513322,0.190921,0.110033,4.25354e-15,1.41335e-12,0.292455
511867,5.92438,7.01825e-98,0.102466,0.340471,0.0789167,0.0235497,0.513337,0.190919,0.110035,3.47292e-15,1.15397e-12,0.292462
511879,5.92452,7.01841e-98,0.102469,0.340479,0.0789179,0.0235509,0.513345,0.190918,0.110037,4.46518e-15,1.48367e-12,0.292466
511895,5.92471,7.01863e-98,0.102472,0.34049,0.0789195,0.0235525,0.513356,0.190916,0.110038,4.62477e-15,1.5367e-12,0.292472
511915,5.92494,7.0189e-98,0.102476,0.340503,0.0789214,0.0235546,0.51337,0.190914,0.11004,4.84335e-15,1.60933e-12,0.292479
511929,5.9251,7.0191e-98,0.102479,0.340513,0.0789228,0.023556,0.51338,0.190913,0.110041,2.56392e-15,8.5193e-13,0.292484
511950,5.92535,7.01939e-98,0.102483,0.340527,0.0789248,0.0235582,0.513394,0.190911,0.110044,2.95944e-15,9.83351e-13,0.292492
511976,5.92565,7.01975e-98,0.102488,0.340544,0.0789274,0.0235609,0.513413,0.190908,0.110046,4.79131e-15,1.59204e-12,0.292502
511991,5.92582,7.01995e-98,0.102491,0.340554,0.0789288,0.0235624,0.513423,0.190907,0.110048,3.1225e-15,1.03753e-12,0.292507
512011,5.92605,7.02023e-98,0.102495,0.340567,0.0789308,0.0235645,0.513437,0.190905,0.11005,3.17801e-15,1.05598e-12,0.292514
512036,5.92635,7.02057e-98,0.1025,0.340584,0.0789333,0.0235671,0.513455,0.190903,0.110052,4.69069e-15,1.5586e-12,0.292523
512053,5.92654,7.02081e-98,0.102504,0.340596,0.0789349,0.0235689,0.513466,0.190901,0.110054,4.08007e-15,1.35571e-12,0.292529
512065,5.92668,7.02097e-98,0.102506,0.340604,0.0789361,0.0235701,0.513475,0.1909,0.110055,5.52683e-15,1.83643e-12,0.292534
512083,5.92689,7.02122e-98,0.10251,0.340616,0.0789378,0.0235719,0.513487,0.190898,0.110057,5.35683e-15,1.77995e-12,0.29254
512096,5.92704,7.02139e-98,0.102512,0.340624,0.0789391,0.0235732,0.513496,0.190897,0.110058,3.96211e-15,1.31651e-12,0.292545
512114,5.92725,7.02164e-98,0.102516,0.340636,0.0789408,0.0235751,0.513508,0.190895,0.11006,6.12704e-15,2.03587e-12,0.292551
512131,5.92744,7.02187e-98,0.102519,0.340647,0.0789424,0.0235768,0.51352,0.190893,0.110061,3.45557e-15,1.1482e-12,0.292557
512143,5.92758,7.02204e-98,0.102522,0.340655,0.0789437,0.0235781,0.513528,0.190892,0.110062,3.18148e-15,1.05713e-12,0.292562
512159,5.92777,7.02226e-98,0.102525,0.340666,0.0789452,0.0235797,0.513539,0.190891,0.110064,5.00988e-15,1.66466e-12,0.292568
512170,5.9279,7.02241e-98,0.102527,0.340673,0.0789463,0.0235809,0.513547,0.19089,0.110065,2.67494e-15,8.8882e-13,0.292572
512186,5.92808,7.02263e-98,0.10253,0.340684,0.0789478,0.0235825,0.513558,0.190888,0.110067,3.34455e-15,1.11131e-12,0.292577
512202,5.92826,7.02284e-98,0.102534,0.340694,0.0789494,0.0235841,0.513569,0.190886,0.110068,5.12437e-15,1.70271e-12,0.292583
512216,5.92843,7.02304e-98,0.102536,0.340704,0.0789508,0.0235856,0.51358,0.190885,0.110069,3.84415e-15,1.27732e-12,0.292588
512232,5.92861,7.02325e-98,0.10254,0.340714,0.0789523,0.0235872,0.513591,0.190884,0.110071,1.7937e-15,5.96005e-13,0.292594
512253,5.92885,7.02354e-98,0.102544,0.340728,0.0789543,0.0235893,0.513605,0.190882,0.110073,4.06966e-15,1.35225e-12,0.292601
512265,5.92899,7.02371e-98,0.102546,0.340736,0.0789555,0.0235906,0.513613,0.19088,0.110074,4.39926e-15,1.46177e-12,0.292606
512281,5.92918,7.02393e-98,0.102549,0.340747,0.0789571,0.0235922,0.513625,0.190879,0.110076,1.68268e-15,5.59115e-13,0.292612
512292,5.9293,7.02408e-98,0.102551,0.340754,0.0789581,0.0235934,0.513632,0.190878,0.110077,3.24393e-15,1.07788e-12,0.292615
512307,5.92948,7.02428e-98,0.102555,0.340764,0.0789596,0.0235949,0.513642,0.190876,0.110078,4.35069e-15,1.44563e-12,0.292621
512316,5.92958,7.0244e-98,0.102556,0.34077,0.0789605,0.0235958,0.513648,0.190875,0.110079,4.51028e-15,1.49866e-12,0.292624
512327,5.92971,7.02456e-98,0.102559,0.340777,0.0789616,0.023597,0.513656,0.190874,0.11008,3.407e-15,1.13206e-12,0.292628
512343,5.92989,7.02478e-98,0.102562,0.340788,0.0789631,0.0235986,0.513667,0.190873,0.110082,4.40273e-15,1.46292e-12,0.292634
512357,5.93006,7.02498e-98,0.102565,0.340798,0.0789645,0.0236001,0.513677,0.190871,0.110083,4.96478e-15,1.64968e-12,0.292639
512367,5.93017,7.0251e-98,0.102566,0.340804,0.0789654,0.023601,0.513683,0.19087,0.110084,4.40273e-15,1.46292e-12,0.292642
512379,5.93031,7.02527e-98,0.102569,0.340812,0.0789666,0.0236023,0.513692,0.190869,0.110085,3.61169e-15,1.20008e-12,0.292647
512387,5.9304,7.02538e-98,0.102571,0.340817,0.0789674,0.0236031,0.513697,0.190868,0.110086,4.71498e-15,1.56667e-12,0.29265
512398,5.93053,7.02553e-98,0.102573,0.340824,0.0789684,0.0236042,0.513705,0.190867,0.110087,4.21538e-15,1.40067e-12,0.292654
512412,5.93069,7.02572e-98,0.102576,0.340834,0.0789698,0.0236057,0.513715,0.190866,0.110089,4.49293e-15,1.49289e-12,0.292659
512428,5.93087,7.02594e-98,0.102579,0.340844,0.0789714,0.0236073,0.513726,0.190864,0.11009,3.04617e-15,1.01217e-12,0.292664
512447,5.9311,7.0262e-98,0.102583,0.340857,0.0789733,0.0236093,0.513739,0.190863,0.110092,3.8268e-15,1.27155e-12,0.292671
